year,month,day,year,index,max_temp,min_temp,wind_speed,wind_temp,rain,hum,visibility,clouds,chaleur_index,rosee,pressure,sunrise,sunset,holiday,weekday,workday,avg_temp,string_date,atemp,wkday,casual,registered,cnt,wkday_sin,wkday_cos,sunrise_sin,sunrise_cos,sunset_sin,sunset_cos,mnth_sin,mnth_cos,light,missing_rain,mean_rain
2011,7,26,2011,2011-07-26,34.0,26.0,4.166666666666667,26.0,0.0,0.71,10.0,9.0,33.0,20.0,1009.0,5.0,19.0,0.0,1.0,1.0,30.0,2011/07/26,32.424668132816784,1,750,3827,4577,0.7818314824680298,0.6234898018587336,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,14.0,False,3.4615384615384617
2011,7,27,2011,2011-07-27,32.0,25.0,4.4444444444444455,25.0,3.4615384615384617,0.61,10.0,10.0,31.0,17.0,1015.0,5.0,19.0,0.0,2.0,1.0,28.5,2011/07/27,30.74419868619541,2,753,3891,4644,0.9749279121818236,-0.22252093395631434,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,14.0,True,3.4615384615384617
2011,7,28,2011,2011-07-28,34.0,26.0,3.333333333333333,26.0,0.0,0.64,10.0,18.0,36.0,22.0,1018.0,5.0,19.0,0.0,3.0,1.0,30.0,2011/07/28,32.401531503256344,3,606,3773,4379,0.43388373911755823,-0.900968867902419,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,14.0,False,3.4615384615384617
2011,7,29,2011,2011-07-29,38.0,26.0,3.888888888888889,26.0,1.0,0.77,9.0,36.0,42.0,23.0,1016.0,5.0,19.0,0.0,4.0,1.0,32.0,2011/07/29,34.64590042591733,4,670,3174,3844,-0.433883739117558,-0.9009688679024191,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,14.0,False,3.4615384615384617
2011,7,30,2011,2011-07-30,34.0,27.0,4.166666666666667,27.0,0.0,0.7,10.0,19.0,35.0,22.0,1016.0,5.0,19.0,0.0,5.0,1.0,30.5,2011/07/30,32.98452138487568,5,1558,2916,4474,-0.9749279121818236,-0.2225209339563146,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,14.0,False,3.4615384615384617
2011,7,31,2011,2011-07-31,34.0,27.0,1.9444444444444444,27.0,0.0,0.61,10.0,20.0,38.0,24.0,1018.0,5.0,19.0,0.0,6.0,0.0,30.5,2011/07/31,32.8801938365965,6,1524,2776,4300,-0.7818314824680299,0.6234898018587334,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,14.0,False,3.4615384615384617
2011,8,1,2011,2011-08-01,35.0,26.0,3.888888888888889,26.0,1.0,0.57,9.75,14.0,36.0,22.0,1016.0,5.0,19.0,0.0,0.0,0.0,30.5,2011/08/01,32.974544751930736,0,729,3526,4255,0.0,1.0,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,14.0,False,5.821428571428571
2011,8,2,2011,2011-08-02,32.0,26.0,5.5555555555555545,26.0,0.0,0.69,10.0,13.0,32.0,20.0,1011.0,5.0,19.0,0.0,1.0,1.0,29.0,2011/08/02,31.31256726488901,1,800,4035,4835,0.7818314824680298,0.6234898018587336,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,14.0,False,5.821428571428571
2011,8,3,2011,2011-08-03,32.0,26.0,5.0,26.0,6.0,0.63,9.375,58.0,37.0,23.0,1008.0,5.0,19.0,0.0,2.0,1.0,29.0,2011/08/03,31.309741071083426,2,467,3103,3570,0.9749279121818236,-0.22252093395631434,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,14.0,False,5.821428571428571
2011,8,4,2011,2011-08-04,29.0,24.0,5.0,24.0,1.0,0.85,8.875,55.0,31.0,21.0,1015.0,5.0,19.0,0.0,3.0,1.0,26.5,2011/08/04,28.473606155041107,3,799,3770,4569,0.43388373911755823,-0.900968867902419,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,14.0,False,5.821428571428571
2011,8,5,2011,2011-08-05,31.0,23.0,5.5555555555555545,23.0,0.0,0.81,9.0,26.0,32.0,20.0,1018.0,5.0,19.0,0.0,4.0,1.0,27.0,2011/08/05,29.026218307247127,4,1023,3835,4858,-0.433883739117558,-0.9009688679024191,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,14.0,False,5.821428571428571
2011,8,6,2011,2011-08-06,33.0,24.0,6.3888888888888875,24.0,6.0,0.91,8.625,63.0,38.0,24.0,1018.0,5.0,19.0,0.0,5.0,1.0,28.5,2011/08/06,30.73890475648429,5,1521,2771,4292,-0.9749279121818236,-0.2225209339563146,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,14.0,False,5.821428571428571
2011,8,7,2011,2011-08-07,32.0,26.0,5.5555555555555545,26.0,8.0,0.87,8.875,44.0,36.0,24.0,1010.0,5.0,19.0,0.0,6.0,0.0,29.0,2011/08/07,31.31256726488901,6,1298,2483,3781,-0.7818314824680299,0.6234898018587334,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,14.0,False,5.821428571428571
2011,8,8,2011,2011-08-08,34.0,26.0,6.111111111111112,26.0,0.0,0.77,9.0,23.0,37.0,22.0,1004.0,5.0,19.0,0.0,0.0,0.0,30.0,2011/08/08,32.46635602510585,0,845,3470,4315,0.0,1.0,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,14.0,False,5.821428571428571
2011,8,9,2011,2011-08-09,31.0,26.0,3.888888888888889,26.0,39.0,0.9,6.875,33.0,34.0,24.0,1005.0,5.0,19.0,0.0,1.0,1.0,28.5,2011/08/09,30.74607051994861,1,906,3682,4588,0.7818314824680298,0.6234898018587336,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,14.0,False,5.821428571428571
2011,8,10,2011,2011-08-10,32.0,24.0,7.5,24.0,0.0,0.64,10.0,11.0,32.0,18.0,1008.0,5.0,19.0,0.0,2.0,1.0,28.0,2011/08/10,30.152048667280077,2,884,3883,4767,0.9749279121818236,-0.22252093395631434,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,14.0,False,5.821428571428571
2011,8,11,2011,2011-08-11,30.0,23.0,2.7777777777777777,23.0,5.821428571428571,0.63,10.0,8.0,29.0,16.0,1015.0,5.0,19.0,0.0,3.0,1.0,26.5,2011/08/11,28.573790097228827,3,812,3968,4780,0.43388373911755823,-0.900968867902419,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,14.0,True,5.821428571428571
2011,8,12,2011,2011-08-12,30.0,23.0,2.5,23.0,0.0,0.61,10.0,12.0,30.0,17.0,1018.0,5.0,19.0,0.0,4.0,1.0,26.5,2011/08/12,28.59077327599985,4,1051,3843,4894,-0.433883739117558,-0.9009688679024191,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,14.0,False,5.821428571428571
2011,8,13,2011,2011-08-13,31.0,23.0,5.277777777777779,23.0,9.0,0.65,9.125,40.0,34.0,21.0,1018.0,5.0,19.0,0.0,5.0,1.0,27.0,2011/08/13,29.03336411071416,5,1502,2639,4141,-0.9749279121818236,-0.2225209339563146,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,14.0,False,5.821428571428571
2011,8,14,2011,2011-08-14,25.0,22.0,3.888888888888889,22.0,32.0,0.84,7.5,69.0,27.0,22.0,1014.0,5.0,19.0,0.0,6.0,0.0,23.5,2011/08/14,25.1748849399933,6,1338,2481,3819,-0.7818314824680299,0.6234898018587334,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,14.0,False,5.821428571428571
2011,8,15,2011,2011-08-15,27.0,21.0,5.277777777777779,21.0,1.0,0.92,8.0,41.0,28.0,19.0,1008.0,5.0,19.0,0.0,0.0,0.0,24.0,2011/08/15,25.61663214637177,0,775,3562,4337,0.0,1.0,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,14.0,False,5.821428571428571
2011,8,16,2011,2011-08-16,28.0,20.0,6.111111111111112,20.0,1.0,0.82,9.875,52.0,29.0,18.0,1015.0,5.0,19.0,0.0,1.0,1.0,24.0,2011/08/16,25.559211294197627,1,721,3994,4715,0.7818314824680298,0.6234898018587336,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,14.0,False,5.821428571428571
2011,8,17,2011,2011-08-17,31.0,23.0,2.7777777777777777,23.0,0.0,0.71,10.0,13.0,31.0,21.0,1021.0,5.0,19.0,0.0,2.0,1.0,27.0,2011/08/17,29.117995965932842,2,668,4013,4681,0.9749279121818236,-0.22252093395631434,0.9659258262890682,0.25881904510252096,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,14.0,False,5.821428571428571
2011,8,18,2011,2011-08-18,32.0,22.0,3.888888888888889,22.0,3.0,0.81,9.5,31.0,33.0,20.0,1018.0,5.0,18.0,0.0,3.0,1.0,27.0,2011/08/18,29.07471484596202,3,639,3158,3797,0.43388373911755823,-0.900968867902419,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,13.0,False,5.821428571428571
2011,8,19,2011,2011-08-19,32.0,23.0,1.6666666666666663,23.0,4.0,0.76,9.625,17.0,33.0,21.0,1013.0,5.0,18.0,0.0,4.0,1.0,27.5,2011/08/19,29.705291793128552,4,797,3348,4145,-0.433883739117558,-0.9009688679024191,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,13.0,False,5.821428571428571
2011,8,20,2011,2011-08-20,32.0,24.0,1.6666666666666663,24.0,0.0,0.71,10.0,27.0,34.0,19.0,1015.0,5.0,18.0,0.0,5.0,1.0,28.0,2011/08/20,30.231175765272816,5,1914,3276,5190,-0.9749279121818236,-0.2225209339563146,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,13.0,False,5.821428571428571
2011,8,21,2011,2011-08-21,33.0,24.0,5.833333333333332,24.0,8.0,0.79,9.5,36.0,35.0,22.0,1015.0,5.0,18.0,0.0,6.0,0.0,28.5,2011/08/21,30.740260826403972,6,1249,2622,3871,-0.7818314824680299,0.6234898018587334,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,13.0,False,5.821428571428571
2011,8,22,2011,2011-08-22,27.0,21.0,5.5555555555555545,21.0,0.0,0.8,10.0,19.0,27.0,18.0,1015.0,5.0,18.0,0.0,0.0,0.0,24.0,2011/08/22,25.59669487078433,0,831,3923,4754,0.0,1.0,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,13.0,False,5.821428571428571
2011,8,23,2011,2011-08-23,27.0,18.0,2.7777777777777777,18.0,5.821428571428571,0.62,10.0,6.0,26.0,15.0,1019.0,5.0,18.0,0.0,1.0,1.0,22.5,2011/08/23,24.220143147596737,1,1276,4605,5881,0.7818314824680298,0.6234898018587336,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,13.0,True,5.821428571428571
2011,8,24,2011,2011-08-24,29.0,19.0,5.277777777777779,19.0,0.0,0.63,10.0,6.0,29.0,16.0,1020.0,5.0,18.0,0.0,2.0,1.0,24.0,2011/08/24,25.61663214637177,2,945,4169,5114,0.9749279121818236,-0.22252093395631434,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,13.0,False,5.821428571428571
2011,8,25,2011,2011-08-25,31.0,23.0,6.3888888888888875,23.0,8.0,0.88,9.375,41.0,34.0,22.0,1013.0,5.0,18.0,0.0,3.0,1.0,27.0,2011/08/25,29.00644746500094,3,435,3098,3533,0.43388373911755823,-0.900968867902419,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,13.0,False,5.821428571428571
2011,8,26,2011,2011-08-26,32.0,24.0,3.611111111111111,24.0,1.0,0.82,10.0,17.0,35.0,23.0,1014.0,5.0,18.0,0.0,4.0,1.0,28.0,2011/08/26,30.192877684130373,4,768,3887,4655,-0.433883739117558,-0.9009688679024191,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,13.0,False,5.821428571428571
2011,8,27,2011,2011-08-27,26.0,24.0,6.3888888888888875,24.0,5.0,0.94,8.625,82.0,29.0,23.0,1011.0,5.0,18.0,0.0,5.0,1.0,25.0,2011/08/27,26.69650440968979,5,226,889,1115,-0.9749279121818236,-0.2225209339563146,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,13.0,False,5.821428571428571
2011,8,28,2011,2011-08-28,28.0,22.0,10.555555555555557,22.0,30.0,0.84,8.375,61.0,30.0,19.0,1005.0,5.0,18.0,0.0,6.0,0.0,25.0,2011/08/28,26.53246768456389,6,1414,2917,4331,-0.7818314824680299,0.6234898018587334,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,13.0,False,5.821428571428571
2011,8,29,2011,2011-08-29,26.0,18.0,2.7777777777777777,18.0,0.0,0.66,10.0,18.0,26.0,16.0,1016.0,5.0,18.0,0.0,0.0,0.0,22.0,2011/08/29,23.675937278892732,0,729,3894,4623,0.0,1.0,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,13.0,False,5.821428571428571
2011,8,30,2011,2011-08-30,27.0,18.0,2.2222222222222223,18.0,5.821428571428571,0.73,10.0,4.0,27.0,17.0,1021.0,5.0,18.0,0.0,1.0,1.0,22.5,2011/08/30,24.32128028038065,1,774,4420,5194,0.7818314824680298,0.6234898018587336,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,13.0,True,5.821428571428571
2011,8,31,2011,2011-08-31,28.0,20.0,2.7777777777777777,20.0,0.0,0.63,10.0,8.0,28.0,16.0,1023.0,5.0,18.0,0.0,2.0,1.0,24.0,2011/08/31,25.85276075370877,2,688,4359,5047,0.9749279121818236,-0.22252093395631434,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.4999999999999997,-0.8660254037844388,13.0,False,5.821428571428571
2011,9,1,2011,2011-09-01,28.0,20.0,3.888888888888889,20.0,1.0,0.72,9.875,10.0,29.0,18.0,1022.0,5.0,18.0,0.0,3.0,1.0,24.0,2011/09/01,25.73200349798883,3,783,4317,5100,0.43388373911755823,-0.900968867902419,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,2,2011,2011-09-02,27.0,20.0,5.277777777777779,20.0,5.0,0.78,8.625,55.0,27.0,19.0,1018.0,5.0,18.0,0.0,4.0,1.0,23.5,2011/09/02,25.047176818981377,4,873,3845,4718,-0.433883739117558,-0.9009688679024191,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,3,2011,2011-09-03,30.0,20.0,4.166666666666667,20.0,0.0,0.73,10.0,26.0,33.0,20.0,1016.0,5.0,18.0,0.0,5.0,1.0,25.0,2011/09/03,26.826135612227716,5,1933,2547,4480,-0.9749279121818236,-0.2225209339563146,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,4,2011,2011-09-04,32.0,22.0,5.5555555555555545,22.0,3.0,0.82,10.0,18.0,37.0,23.0,1013.0,5.0,18.0,0.0,6.0,0.0,27.0,2011/09/04,29.026218307247127,6,2521,2418,4939,-0.7818314824680299,0.6234898018587334,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,5,2011,2011-09-05,24.0,23.0,3.055555555555556,23.0,39.0,0.91,7.75,89.0,26.0,22.0,1010.0,5.0,18.0,1.0,0.0,0.0,23.5,2011/09/05,25.27141874514892,0,1236,2115,3351,0.0,1.0,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,6,2011,2011-09-06,19.0,16.0,6.111111111111112,16.0,56.0,0.92,6.25,100.0,19.0,17.0,1017.0,5.0,18.0,0.0,1.0,1.0,17.5,2011/09/06,18.076471169047046,1,204,2494,2698,0.7818314824680298,0.6234898018587336,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,7,2011,2011-09-07,26.0,22.0,5.277777777777779,22.0,17.0,1.0,9.125,77.0,30.0,24.0,1015.0,5.0,18.0,0.0,2.0,1.0,24.0,2011/09/07,25.61663214637177,2,118,1869,1987,0.9749279121818236,-0.22252093395631434,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,8,2011,2011-09-08,25.0,23.0,3.333333333333333,23.0,24.0,0.98,7.875,64.0,28.0,23.0,1013.0,5.0,18.0,0.0,3.0,1.0,24.0,2011/09/08,25.788134462786218,3,153,1677,1830,0.43388373911755823,-0.900968867902419,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,9,2011,2011-09-09,26.0,20.0,1.9444444444444444,20.0,1.0,0.96,7.0,69.0,28.0,22.0,1013.0,5.0,18.0,0.0,4.0,1.0,23.0,2011/09/09,24.911353295180913,4,417,3117,3534,-0.433883739117558,-0.9009688679024191,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,10,2011,2011-09-10,28.0,19.0,3.333333333333333,19.0,1.0,0.97,5.625,46.0,29.0,20.0,1015.0,5.0,18.0,0.0,5.0,1.0,23.5,2011/09/10,25.23701804274704,5,1747,3593,5340,-0.9749279121818236,-0.2225209339563146,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,11,2011,2011-09-11,25.0,21.0,3.611111111111111,21.0,3.0,0.91,9.75,32.0,27.0,21.0,1017.0,5.0,18.0,0.0,6.0,0.0,23.0,2011/09/11,24.650732194535102,6,1633,3405,5038,-0.7818314824680299,0.6234898018587334,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,12,2011,2011-09-12,28.0,20.0,1.9444444444444444,20.0,1.0,0.9,10.0,26.0,28.0,19.0,1018.0,5.0,18.0,0.0,0.0,0.0,24.0,2011/09/12,25.973865367369648,0,688,4013,4701,0.0,1.0,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,13,2011,2011-09-13,28.0,20.0,3.888888888888889,20.0,0.0,0.78,10.0,6.0,29.0,19.0,1016.0,5.0,18.0,0.0,1.0,1.0,24.0,2011/09/13,25.73200349798883,1,699,4047,4746,0.7818314824680298,0.6234898018587336,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,14,2011,2011-09-14,31.0,21.0,2.2222222222222223,21.0,2.0,0.74,10.0,17.0,32.0,20.0,1015.0,5.0,18.0,0.0,2.0,1.0,26.0,2011/09/14,28.073405156706034,2,646,4130,4776,0.9749279121818236,-0.22252093395631434,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,15,2011,2011-09-15,27.0,18.0,8.61111111111111,18.0,2.0,0.83,10.0,26.0,28.0,20.0,1023.0,5.0,18.0,0.0,3.0,1.0,22.5,2011/09/15,23.647907670256767,3,428,3218,3646,0.43388373911755823,-0.900968867902419,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,16,2011,2011-09-16,18.0,10.0,3.333333333333333,8.0,0.0,0.66,10.0,16.0,18.0,8.0,1028.0,5.0,18.0,0.0,4.0,1.0,14.0,2011/09/16,14.765806062002683,4,742,4000,4742,-0.433883739117558,-0.9009688679024191,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,17,2011,2011-09-17,21.0,14.0,4.4444444444444455,13.0,8.75,0.79,8.75,34.0,21.0,13.0,1029.0,5.0,18.0,0.0,5.0,1.0,17.5,2011/09/17,18.370543773525945,5,1432,3077,4509,-0.9749279121818236,-0.2225209339563146,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,True,8.75
2011,9,18,2011,2011-09-18,16.0,14.0,4.722222222222221,12.0,8.75,0.85,9.0,70.0,16.0,14.0,1029.0,5.0,18.0,0.0,6.0,0.0,15.0,2011/09/18,15.491248721148395,6,1353,2921,4274,-0.7818314824680299,0.6234898018587334,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,True,8.75
2011,9,19,2011,2011-09-19,22.0,15.0,3.888888888888889,15.0,0.0,0.88,8.75,31.0,25.0,15.0,1026.0,5.0,18.0,0.0,0.0,0.0,18.5,2011/09/19,19.603699360037986,0,690,3836,4526,0.0,1.0,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,20,2011,2011-09-20,23.0,18.0,3.611111111111111,18.0,6.0,0.92,8.0,63.0,25.0,20.0,1020.0,5.0,18.0,0.0,1.0,1.0,20.5,2011/09/20,21.879659449737463,1,438,3195,3633,0.7818314824680298,0.6234898018587336,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,21,2011,2011-09-21,24.0,19.0,4.166666666666667,19.0,9.0,0.91,8.5,65.0,26.0,21.0,1021.0,5.0,18.0,0.0,2.0,1.0,21.5,2011/09/21,22.907162847815385,2,538,3805,4343,0.9749279121818236,-0.22252093395631434,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,22,2011,2011-09-22,25.0,21.0,2.7777777777777777,21.0,36.0,0.99,8.125,62.0,27.0,22.0,1019.0,5.0,18.0,0.0,3.0,1.0,23.0,2011/09/22,24.76434901630075,3,555,4229,4784,0.43388373911755823,-0.900968867902419,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,23,2011,2011-09-23,22.0,21.0,3.055555555555556,21.0,9.0,0.96,7.125,92.0,24.0,21.0,1018.0,5.0,18.0,0.0,4.0,1.0,21.5,2011/09/23,23.08024567408209,4,258,2128,2386,-0.433883739117558,-0.9009688679024191,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,24,2011,2011-09-24,25.0,17.0,2.7777777777777777,17.0,2.0,0.95,8.0,74.0,26.0,21.0,1017.0,5.0,18.0,0.0,5.0,1.0,21.0,2011/09/24,22.58752554148471,5,1776,3640,5416,-0.9749279121818236,-0.2225209339563146,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,25,2011,2011-09-25,24.0,21.0,3.055555555555556,21.0,2.0,0.97,4.0,91.0,27.0,22.0,1017.0,5.0,18.0,0.0,6.0,0.0,22.5,2011/09/25,24.175832209615503,6,1544,3464,5008,-0.7818314824680299,0.6234898018587334,0.9659258262890682,0.25881904510252096,-1.0,-1.8369701987210297e-16,-0.8660254037844385,-0.5000000000000004,13.0,False,8.75
2011,9,26,2011,2011-09-26,25.0,20.0,3.611111111111111,20.0,0.0,0.99,5.25,62.0,28.0,22.0,1016.0,5.0,17.0,0.0,0.0,0.0,22.5,2011/09/26,24.09651764557557,0,684,3936,4620,0.0,1.0,0.9659258262890682,0.25881904510252096,-0.9659258262890681,-0.2588190451025215,-0.8660254037844385,-0.5000000000000004,12.0,False,8.75
2011,9,27,2011,2011-09-27,24.0,21.0,3.333333333333333,21.0,8.0,0.95,6.5,54.0,27.0,22.0,1013.0,6.0,17.0,0.0,1.0,1.0,22.5,2011/09/27,24.13478520266868,1,477,3630,4107,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-0.8660254037844385,-0.5000000000000004,11.0,False,8.75
2011,9,28,2011,2011-09-28,23.0,20.0,4.166666666666667,20.0,12.0,0.99,5.75,74.0,25.0,22.0,1013.0,6.0,17.0,0.0,2.0,1.0,21.5,2011/09/28,22.907162847815385,2,480,3422,3902,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-0.8660254037844385,-0.5000000000000004,11.0,False,8.75
2011,9,29,2011,2011-09-29,23.0,20.0,4.4444444444444455,20.0,6.0,0.95,7.625,33.0,25.0,19.0,1008.0,6.0,17.0,0.0,3.0,1.0,21.5,2011/09/29,22.870054650860297,3,653,4183,4836,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-0.8660254037844385,-0.5000000000000004,11.0,False,8.75
2011,9,30,2011,2011-09-30,26.0,17.0,5.833333333333332,17.0,0.0,0.73,10.0,25.0,27.0,15.0,1007.0,6.0,17.0,0.0,4.0,1.0,21.5,2011/09/30,22.70942102259361,4,830,4359,5189,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-0.8660254037844385,-0.5000000000000004,11.0,False,8.75
2011,10,1,2011,2011-10-01,14.0,10.0,6.3888888888888875,8.0,9.0,0.87,9.25,84.0,14.0,10.0,1006.0,6.0,17.0,0.0,5.0,1.0,12.0,2011/10/01,11.681874550167338,5,478,1946,2424,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,-0.9659258262890681,-0.2588190451025215,-1.0,-1.8369701987210297e-16,11.0,False,4.75
